User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,0,2004,11,3,12:31,$25.28 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2004,11,7,13:01,$52.00 ,Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,0,2004,11,7,13:10,($52.00),Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,0,2004,11,7,13:28,$65.21 ,Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,,No
0,0,2004,11,9,6:06,$151.65 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2004,11,14,16:17,$90.44 ,Swipe Transaction,2726816108624204598,La Verne,CA,91750,5661,,No
0,0,2004,11,15,6:22,$156.85 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2004,11,16,6:49,$25.28 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2004,11,17,6:19,$107.58 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2004,11,18,13:03,$10.97 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,0,2004,11,19,6:16,$136.08 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2004,11,20,6:32,$33.03 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2004,11,21,13:00,$37.13 ,Swipe Transaction,6661973303171003879,Ontario,CA,91761,5211,,No
0,0,2004,11,24,6:38,$42.00 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2004,11,27,6:32,$48.38 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2004,11,27,13:56,$8.57 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2004,11,28,6:50,$147.83 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2004,11,29,6:12,$142.66 ,Online Transaction,-7.42109E+18,ONLINE,,,5311,,No
0,0,2004,11,30,6:19,$102.33 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2004,12,1,12:10,$14.36 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2004,12,2,6:46,$27.43 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2004,12,2,14:16,$4.63 ,Swipe Transaction,356025483272339731,La Verne,CA,91750,5921,,No
0,0,2004,12,2,16:14,$74.97 ,Swipe Transaction,-5.90412E+18,Diamond Bar,CA,91765,5719,,No
0,0,2004,12,4,6:50,$33.96 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2004,12,6,20:14,$65.40 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,0,2004,12,8,6:25,$159.30 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2004,12,8,22:05,$100.00 ,Online Transaction,7501849281341469857,ONLINE,,,4722,,No
0,0,2004,12,10,9:54,$57.32 ,Swipe Transaction,8320653697101713532,Bakersfield,CA,93303,7538,,No
0,0,2004,12,10,20:01,$79.16 ,Swipe Transaction,7069584154815291371,Bakersfield,CA,93304,5812,,No
0,0,2004,12,10,20:45,($100.00),Online Transaction,7501849281341469857,ONLINE,,,4722,,No
0,0,2004,12,10,20:53,$164.52 ,Online Transaction,7501849281341469857,ONLINE,,,4722,,No
0,0,2004,12,11,13:49,$48.67 ,Swipe Transaction,1878448597312197393,La Verne,CA,91750,5310,,No
0,0,2004,12,14,5:58,$180.00 ,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,,No
0,0,2004,12,14,6:16,$155.30 ,Swipe Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,0,2004,12,16,12:59,$131.00 ,Swipe Transaction,4552887027432897467,Oakland,CA,94606,3596,,No
0,0,2004,12,17,9:49,$58.41 ,Swipe Transaction,-3.34594E+18,Jefferson City,MO,65101,7538,,No
0,0,2004,12,17,13:06,$14.52 ,Swipe Transaction,97032797689821735,Jefferson City,MO,65109,5411,,No
0,0,2004,12,17,21:03,($131.00),Swipe Transaction,4552887027432897467,Oakland,CA,94606,3596,,No
0,0,2004,12,17,21:22,$113.44 ,Swipe Transaction,4552887027432897467,Oakland,CA,94606,3596,,No
0,0,2004,12,18,6:41,$32.86 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2004,12,18,10:52,$2.58 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2004,12,19,6:11,$90.67 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2004,12,20,11:39,$24.81 ,Swipe Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,0,2004,12,21,10:49,$20.40 ,Swipe Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,0,2004,12,23,6:14,$141.31 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2004,12,23,6:29,$116.60 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,Insufficient Balance,No
0,0,2004,12,23,13:50,$61.43 ,Swipe Transaction,1878448597312197393,La Verne,CA,91750,5310,,No
0,0,2004,12,24,7:22,$138.89 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2004,12,24,11:48,$1.46 ,Swipe Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,0,2004,12,24,20:37,$74.97 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,0,2004,12,27,6:46,$31.80 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2004,12,29,9:33,$58.21 ,Swipe Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,0,2004,12,30,6:54,$44.16 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2004,12,30,13:48,$70.62 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2004,12,30,20:12,$56.91 ,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,0,2005,1,1,6:35,$43.47 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,1,3,6:10,$149.32 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,1,3,6:38,$39.84 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,1,5,13:47,$6.06 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,1,6,6:53,$31.65 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,1,13,6:03,$124.75 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,1,13,6:48,$42.03 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,1,14,6:00,$37.76 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,1,14,6:56,$160.52 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,1,15,13:20,$8.31 ,Swipe Transaction,3741312134887255867,Fallon,NV,89407,5812,,No
0,0,2005,1,17,6:20,$122.92 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2005,1,17,13:24,$7.31 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,1,19,13:16,$218.00 ,Swipe Transaction,3991321433720498482,Lake Grove,NY,11755,3405,,No
0,0,2005,1,22,13:35,$57.27 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,1,22,17:37,($218.00),Swipe Transaction,3991321433720498482,Lake Grove,NY,11755,3405,,No
0,0,2005,1,22,17:49,$161.82 ,Swipe Transaction,3991321433720498482,Lake Grove,NY,11755,3405,,No
0,0,2005,1,25,6:31,$30.34 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,1,27,6:05,$93.57 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,1,27,6:44,$38.05 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,1,27,7:16,$41.67 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,1,28,6:45,$45.30 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,1,30,6:50,$42.89 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,1,31,12:24,$15.37 ,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754,5310,,No
0,0,2005,2,3,19:44,$69.15 ,Swipe Transaction,7069584154815291371,Tokyo,Japan,,5812,,No
0,0,2005,2,5,6:24,$117.87 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,2,7,6:08,$140.00 ,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,,No
0,0,2005,2,8,13:31,$73.48 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,2,9,6:45,$45.43 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,2,9,19:21,$11.18 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,2,10,19:08,$15.85 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,Bad PIN,No
0,0,2005,2,12,6:17,$119.54 ,Swipe Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,0,2005,2,12,6:48,$34.28 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,2,14,6:05,$110.70 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,2,15,6:20,$151.99 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,2,15,7:09,$44.45 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,2,15,9:32,$48.12 ,Swipe Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,0,2005,2,21,20:29,$67.68 ,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,0,2005,2,22,5:31,$140.00 ,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,,No
0,0,2005,2,23,6:13,$37.74 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,2,23,9:56,$68.97 ,Swipe Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,0,2005,2,23,20:19,$216.75 ,Swipe Transaction,838425044734233142,Mira Loma,CA,91752,4814,,No
0,0,2005,2,24,6:27,$41.49 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,2,25,5:12,$100.26 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,2,26,12:39,$6.08 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,2,28,13:15,$9.41 ,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,0,2005,3,4,5:52,$128.66 ,Swipe Transaction,-4.33423E+18,Aptos,CA,95001,5541,,No
0,0,2005,3,4,16:52,$29.64 ,Swipe Transaction,838425044734233142,Aptos,CA,95003,4814,,No
0,0,2005,3,6,6:24,$127.78 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,3,9,6:51,$111.03 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,3,13,11:15,$266.77 ,Swipe Transaction,3129259766334579731,La Verne,CA,91750,8011,,No
0,0,2005,3,14,6:38,$37.24 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,3,17,6:27,$122.60 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,3,19,6:44,$42.53 ,Swipe Transaction,4722913068560264812,Julian,CA,92036,5411,,No
0,0,2005,3,23,17:13,$27.38 ,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
0,0,2005,3,24,6:27,$119.25 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,3,26,20:30,$54.51 ,Swipe Transaction,7945328079774550558,La Verne,CA,91750,4900,,No
0,0,2005,3,27,6:29,$93.48 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,3,27,8:58,$296.00 ,Swipe Transaction,-1.61222E+18,Smithville,TX,78957,3387,,No
0,0,2005,3,27,20:05,$69.66 ,Swipe Transaction,2874505148349436413,Austin,TX,78753,5812,,No
0,0,2005,3,28,6:11,$131.17 ,Swipe Transaction,-4.57042E+18,Austin,TX,78753,5411,,No
0,0,2005,3,28,16:43,$10.75 ,Swipe Transaction,-5.46792E+18,Austin,TX,78753,5912,,No
0,0,2005,3,29,12:39,$10.79 ,Swipe Transaction,2874505148349436413,Austin,TX,78753,5812,,No
0,0,2005,3,29,13:14,$10.66 ,Swipe Transaction,-4.33423E+18,Austin,TX,78753,5541,,No
0,0,2005,3,29,20:10,$73.63 ,Swipe Transaction,4751695835751691036,Austin,TX,78753,5814,,No
0,0,2005,3,30,21:50,($296.00),Swipe Transaction,-1.61222E+18,Smithville,TX,78957,3387,,No
0,0,2005,3,30,21:51,$139.69 ,Swipe Transaction,-1.61222E+18,Smithville,TX,78957,3387,,No
0,0,2005,3,31,7:12,$38.55 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,4,2,6:11,$83.24 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,4,3,6:06,$120.49 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,4,3,6:31,$23.36 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,4,4,9:48,$66.29 ,Swipe Transaction,3952145593743244256,La Verne,CA,91750,7538,,No
0,0,2005,4,5,6:05,$138.72 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2005,4,5,6:58,$39.80 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,4,5,7:39,$41.43 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,4,5,20:35,$96.52 ,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,,No
0,0,2005,4,6,6:17,$114.71 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,4,9,6:14,$146.41 ,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
0,0,2005,4,13,10:29,$1.70 ,Swipe Transaction,-7.23219E+18,La Verne,CA,91750,7542,,No
0,0,2005,4,14,7:31,$35.91 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,4,15,6:23,$82.51 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,4,15,13:17,($59.00),Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,4,15,13:22,$59.00 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,4,15,13:25,$35.14 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,4,15,14:35,$66.85 ,Swipe Transaction,6661973303171003879,Ontario,CA,91761,5211,,No
0,0,2005,4,16,6:59,$39.54 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,4,17,6:34,$46.55 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,4,18,6:03,$118.49 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,4,21,13:02,$14.90 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,4,25,10:07,$41.07 ,Swipe Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,0,2005,4,28,6:27,$132.30 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,5,1,1:35,$113.00 ,Swipe Transaction,-7.80705E+18,Scottsdale,AZ,85260,3684,,No
0,0,2005,5,2,20:44,$26.48 ,Swipe Transaction,-3.08683E+18,West Jordan,UT,84084,4900,,No
0,0,2005,5,7,21:57,$40.50 ,Swipe Transaction,-1.91806E+17,West Jordan,UT,84084,5813,,No
0,0,2005,5,10,7:18,$101.05 ,Swipe Transaction,-5.0071E+18,West Jordan,UT,84084,5912,,No
0,0,2005,5,13,11:34,$1.64 ,Swipe Transaction,-6.57101E+18,West Jordan,UT,84084,5499,,No
0,0,2005,5,13,13:00,$66.00 ,Swipe Transaction,2027553650310142703,West Jordan,UT,84084,5541,,No
0,0,2005,5,13,13:04,$56.00 ,Swipe Transaction,2027553650310142703,West Jordan,UT,84084,5541,,No
0,0,2005,5,13,13:20,($66.00),Swipe Transaction,2027553650310142703,West Jordan,UT,84084,5541,,No
0,0,2005,5,13,13:20,$61.40 ,Swipe Transaction,2027553650310142703,West Jordan,UT,84084,5541,Technical Glitch,No
0,0,2005,5,13,13:24,($56.00),Swipe Transaction,2027553650310142703,West Jordan,UT,84084,5541,,No
0,0,2005,5,13,13:25,$61.40 ,Swipe Transaction,2027553650310142703,West Jordan,UT,84084,5541,,No
0,0,2005,5,13,20:41,$46.92 ,Online Transaction,5805127065224074672,ONLINE,,,7349,,No
0,0,2005,5,14,6:18,$137.23 ,Swipe Transaction,-2.21168E+18,West Jordan,UT,84084,5411,,No
0,0,2005,5,14,17:32,$177.09 ,Swipe Transaction,-7.80705E+18,Scottsdale,AZ,85260,3684,,No
0,0,2005,5,14,17:56,($113.00),Swipe Transaction,-7.80705E+18,Scottsdale,AZ,85260,3684,,No
0,0,2005,5,15,11:27,$1.77 ,Swipe Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
0,0,2005,5,16,6:14,$87.59 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,5,17,6:36,$85.52 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,5,20,6:23,$36.02 ,Swipe Transaction,-1.54874E+18,Delray Beach,FL,33445,5411,,No
0,0,2005,5,20,20:25,$61.24 ,Swipe Transaction,8864120394134619640,Delray Beach,FL,33445,5812,,No
0,0,2005,5,22,20:01,$150.40 ,Swipe Transaction,6698459923198770712,Lake Worth,FL,33463,4814,,No
0,0,2005,5,26,6:42,$40.02 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,5,27,20:46,$38.73 ,Swipe Transaction,-2.47414E+18,La Verne,CA,91750,7349,,No
0,0,2005,5,27,21:54,$31.71 ,Swipe Transaction,-5.41338E+18,La Verne,CA,91750,5813,,No
0,0,2005,5,29,11:39,$27.88 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,5,31,8:13,$37.67 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,6,2,20:31,$45.77 ,Swipe Transaction,7945328079774550558,La Verne,CA,91750,4900,,No
0,0,2005,6,4,6:14,$124.08 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,6,5,6:17,$49.54 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,6,5,6:34,$29.80 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,6,5,22:05,$11.53 ,Swipe Transaction,-6.73317E+18,Mira Loma,CA,91752,7832,,No
0,0,2005,6,9,10:41,$19.32 ,Swipe Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,0,2005,6,12,20:06,$74.60 ,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,0,2005,6,13,16:27,$66.74 ,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754,5310,,No
0,0,2005,6,17,6:36,$37.86 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,6,17,10:43,$1.67 ,Swipe Transaction,6130287678940178238,La Verne,CA,91750,5651,,No
0,0,2005,6,21,6:21,$41.22 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,6,22,6:22,$53.59 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,6,23,5:05,$118.41 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,7,1,10:45,$30.41 ,Swipe Transaction,-8.68256E+16,La Verne,CA,91750,7230,,No
0,0,2005,7,4,20:27,$70.70 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,0,2005,7,5,6:11,$77.00 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,7,6,5:18,$87.48 ,Online Transaction,-7.42109E+18,ONLINE,,,5311,,No
0,0,2005,7,7,6:15,$30.28 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,7,7,11:33,$33.84 ,Swipe Transaction,-3.03858E+17,La Verne,CA,91750,5251,,No
0,0,2005,7,10,10:57,$2.00 ,Swipe Transaction,-7.23219E+18,La Verne,CA,91750,7542,,No
0,0,2005,7,11,6:32,$59.24 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,7,11,13:05,$143.98 ,Swipe Transaction,7945328079774550558,La Verne,CA,91750,4900,,No
0,0,2005,7,12,6:22,$31.63 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,7,12,13:07,$13.30 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,0,2005,7,13,13:06,$63.00 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,7,13,13:15,($63.00),Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,7,13,13:26,$60.18 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,7,14,5:04,$130.69 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,7,14,13:31,$50.97 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,7,14,14:15,$36.82 ,Swipe Transaction,-6.12658E+18,La Verne,CA,91750,4121,,No
0,0,2005,7,16,14:04,$62.89 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2005,7,16,20:46,$52.57 ,Swipe Transaction,7945328079774550558,La Verne,CA,91750,4900,,No
0,0,2005,7,18,17:58,$6.25 ,Online Transaction,6455213054093379528,ONLINE,,,5815,,No
0,0,2005,7,21,6:22,$149.51 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,7,21,20:23,$61.61 ,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,0,2005,7,26,6:54,$36.85 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,7,27,6:54,$33.67 ,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,,No
0,0,2005,7,27,20:30,$46.02 ,Swipe Transaction,-2.47414E+18,La Verne,CA,91750,7349,,No
0,0,2005,7,30,13:42,$52.53 ,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754,5310,,No
0,0,2005,7,31,6:10,$90.90 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,8,3,11:46,$31.30 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2005,8,3,13:08,$10.85 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,8,5,5:06,$118.99 ,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,,No
0,0,2005,8,7,6:13,$117.67 ,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
0,0,2005,8,10,13:17,$11.96 ,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,,No
0,0,2005,8,13,6:03,$134.30 ,Swipe Transaction,3527213246127876953,La Verne,CA,91750,5300,,No
0,0,2005,8,18,6:09,$121.68 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,Insufficient Balance,No
0,0,2005,8,18,6:14,$100.97 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,8,18,10:57,$13.96 ,Swipe Transaction,9137769173591184401,La Verne,CA,91750,7210,,No
0,0,2005,8,19,21:06,$155.29 ,Swipe Transaction,1913477460590765860,La Verne,CA,91750,5300,,No
0,0,2005,8,20,17:59,$9.10 ,Online Transaction,-2.04205E+18,ONLINE,,,5815,,No
0,0,2005,8,21,6:36,$158.32 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,8,22,9:04,$47.89 ,Swipe Transaction,4055257078481058705,La Verne,CA,91750,7538,,No
0,0,2005,8,23,6:43,$31.20 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,8,24,6:57,$27.64 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,8,25,6:08,$38.94 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,8,25,6:30,$37.56 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,8,27,13:16,$6.90 ,Swipe Transaction,-2.83951E+18,La Verne,CA,91750,8099,,No
0,0,2005,8,29,13:14,$10.53 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,9,1,5:51,$140.41 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,9,1,6:07,$146.62 ,Swipe Transaction,5817218446178736267,La Verne,CA,91750,5912,,No
0,0,2005,9,2,6:05,$122.58 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,9,2,17:45,$8.31 ,Online Transaction,-2.04205E+18,ONLINE,,,5815,,No
0,0,2005,9,5,20:03,$78.66 ,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,,No
0,0,2005,9,6,6:29,$148.62 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,9,6,6:38,$39.29 ,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,,No
0,0,2005,9,7,6:36,$30.20 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,9,7,13:47,$6.43 ,Swipe Transaction,-2.83951E+18,La Verne,CA,91750,8099,,No
0,0,2005,9,10,6:24,$105.75 ,Swipe Transaction,4060646732831064559,La Verne,CA,91750,5411,,No
0,0,2005,9,11,6:05,$112.03 ,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752,5541,,No
0,0,2005,9,12,6:52,$36.73 ,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,,No
0,0,2005,9,13,20:40,$30.43 ,Swipe Transaction,-3.26567E+18,Monterey Park,CA,91754,7832,,No
0,0,2005,9,15,11:42,$1.77 ,Swipe Transaction,6666504894937430109,La Verne,CA,91750,5499,,No
